timestamp,type,source_ip,source_port,destination_ip,destination_port,protocol,packet_size
1669868995.641671,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.673579,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.67382,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.674502,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.674793,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.675011,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.675191,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.675624,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.675914,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.676118,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.676628,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.677493,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868995.678286,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.678946,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.679061,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.679124,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.699424,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.699732,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.699968,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.70023,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.700481,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.70074,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.700998,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.701464,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.701807,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.70209,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.734816,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.735378,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.735908,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.736115,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.736289,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.736966,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.737289,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.737484,IP,162.159.134.234,443,172.16.42.226,60486,6,182
1669868995.737666,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.737834,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.738002,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.738515,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.748192,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868995.849022,IP,162.159.134.234,443,172.16.42.226,60486,6,51
1669868995.861447,IP,162.159.134.234,443,172.16.42.226,60486,6,49
1669868995.880313,IP,162.159.134.234,443,172.16.42.226,60486,6,48
1669868995.909122,IP,162.159.134.234,443,172.16.42.226,60486,6,42
1669868995.928946,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.005391,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.005392,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.005392,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.005392,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.005393,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.005393,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.005393,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.005393,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.007243,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.007244,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.007244,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.007245,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.007245,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.007245,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.007245,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.007246,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.008662,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.008663,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.008663,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.008664,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.008664,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.008664,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.008664,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.008665,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.00999,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.009991,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.009991,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.009992,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.009992,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.009992,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.009992,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.009993,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.012854,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.01342,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.013422,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.013423,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.013423,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.013423,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.016686,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.016952,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.017599,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.020697,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.021855,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.024222,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.027343,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.031982,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.032604,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.03284,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.037494,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.038325,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.04252,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.043164,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.046439,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.048077,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.048965,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.050021,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.051478,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.051479,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.05148,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.05148,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.05148,IP,172.16.42.215,48540,13.226.237.229,443,6,0
