timestamp,type,source_ip,source_port,destination_ip,destination_port,protocol,packet_size
1669870635.568417,IP,99.83.183.187,443,172.16.42.215,38168,6,1062
1669870635.572908,IP,99.83.183.187,443,172.16.42.215,38168,6,1035
1669870635.573174,IP,99.83.183.187,443,172.16.42.215,38168,6,63
1669870635.575201,IP,172.16.42.215,38168,99.83.183.187,443,6,0
1669870635.575202,IP,172.16.42.215,38168,99.83.183.187,443,6,296
1669870635.576069,IP,99.83.183.187,443,172.16.42.215,38168,6,1062
1669870635.576458,IP,99.83.183.187,443,172.16.42.215,38168,6,1037
1669870635.57678,IP,99.83.183.187,443,172.16.42.215,38168,6,1062
1669870635.577777,IP,172.16.42.215,38168,99.83.183.187,443,6,443
1669870635.577778,IP,172.16.42.215,38168,99.83.183.187,443,6,0
1669870635.580065,IP,99.83.183.187,443,172.16.42.215,38168,6,1062
1669870635.580345,IP,99.83.183.187,443,172.16.42.215,38168,6,1062
1669870635.580434,IP,99.83.183.187,443,172.16.42.215,38168,6,63
1669870635.580481,IP,99.83.183.187,443,172.16.42.215,38168,6,1031
1669870635.580549,IP,99.83.183.187,443,172.16.42.215,38168,6,58
1669870635.582287,IP,172.16.42.215,38168,99.83.183.187,443,6,0
1669870635.582741,IP,172.16.42.215,38168,99.83.183.187,443,6,0
