timestamp,type,source_ip,source_port,destination_ip,destination_port,protocol,packet_size
1669868565.212786,IP,172.16.42.226,59076,172.16.42.1,1471,6,1229
1669868565.213057,IP,172.16.42.1,1471,172.16.42.226,59076,6,0
1669868565.322486,IP,162.159.134.234,443,172.16.42.226,60486,6,110
1669868565.408643,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868565.835323,IP,162.159.134.234,443,172.16.42.226,60486,6,448
1669868565.903932,IP,172.16.42.1,1471,172.16.42.226,59076,6,755
1669868566.228921,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868566.26824,IP,172.16.42.226,59076,172.16.42.1,1471,6,0
1669868566.686288,IP,172.16.42.1,1471,172.16.42.226,56940,6,710
1669868567.671671,IP,162.159.134.234,443,172.16.42.226,60486,6,148
1669868567.689295,IP,162.159.134.234,443,172.16.42.226,60486,6,189
1669868568.070787,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868568.070788,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868568.143402,IP,172.16.42.226,59076,172.16.42.1,1471,6,1088
1669868568.143633,IP,172.16.42.1,1471,172.16.42.226,59076,6,0
1669868568.227647,IP,172.16.42.226,36136,172.16.42.1,1471,6,1095
1669868568.227932,IP,172.16.42.1,1471,172.16.42.226,36136,6,0
1669868568.233883,IP,172.16.42.1,1471,172.16.42.226,36136,6,139
1669868568.234639,IP,172.16.42.226,36136,172.16.42.1,1471,6,0
1669868568.253976,IP,172.16.42.1,1471,172.16.42.226,59076,6,390
1669868568.254834,IP,172.16.42.226,59076,172.16.42.1,1471,6,0
1669868569.40043,IP,162.159.134.234,443,172.16.42.226,60486,6,263
1669868569.409546,IP,172.16.42.226,59076,172.16.42.1,1471,6,1270
1669868569.409774,IP,172.16.42.1,1471,172.16.42.226,59076,6,0
1669868569.410375,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868569.668599,IP,172.16.42.1,1471,172.16.42.226,59076,6,208
1669868570.118599,IP,172.16.42.226,59076,172.16.42.1,1471,6,0
1669868570.130384,IP,172.16.42.226,59076,172.16.42.1,1471,6,1229
1669868570.13059,IP,172.16.42.1,1471,172.16.42.226,59076,6,0
1669868570.535341,IP,162.159.134.234,443,172.16.42.226,60486,6,87
1669868570.818278,IP,172.16.42.1,1471,172.16.42.226,59076,6,800
1669868570.938051,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868570.982389,IP,172.16.42.226,59076,172.16.42.1,1471,6,0
1669868571.51702,IP,162.159.134.234,443,172.16.42.226,60486,6,1421
1669868571.519841,IP,162.159.134.234,443,172.16.42.226,60486,6,1421
1669868571.520089,IP,162.159.134.234,443,172.16.42.226,60486,6,743
1669868571.962431,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868572.830331,IP,172.16.42.1,1471,172.16.42.226,56940,6,710
1669868573.23115,IP,162.159.134.234,443,172.16.42.226,60486,6,1421
1669868573.231636,IP,162.159.134.234,443,172.16.42.226,60486,6,465
1669868573.235849,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868573.23704,IP,172.16.42.226,59076,172.16.42.1,1471,6,1095
1669868573.237276,IP,172.16.42.1,1471,172.16.42.226,59076,6,0
1669868573.240601,IP,172.16.42.1,1471,172.16.42.226,59076,6,139
1669868573.241407,IP,172.16.42.226,59076,172.16.42.1,1471,6,0
1669868573.282522,IP,162.159.134.234,443,172.16.42.226,60486,6,598
1669868573.293225,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868573.847795,IP,162.159.134.234,443,172.16.42.226,60486,6,485
1669868573.955427,IP,162.159.134.234,443,172.16.42.226,60486,6,231
1669868574.216714,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868574.216715,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868574.409736,IP,172.16.42.226,59076,172.16.42.1,1471,6,1270
1669868574.409961,IP,172.16.42.1,1471,172.16.42.226,59076,6,0
1669868574.659285,IP,172.16.42.1,1471,172.16.42.226,59076,6,208
1669868575.03469,IP,172.16.42.226,59076,172.16.42.1,1471,6,0
1669868575.051402,IP,172.16.42.226,59076,172.16.42.1,1471,6,1229
1669868575.051606,IP,172.16.42.1,1471,172.16.42.226,59076,6,0
1669868575.757715,IP,172.16.42.1,1471,172.16.42.226,59076,6,845
1669868576.382325,IP,172.16.42.1,1471,172.16.42.226,59076,6,845
1669868576.386796,IP,172.16.42.226,59076,172.16.42.1,1471,6,0
1669868576.388229,IP,172.16.42.226,59076,172.16.42.1,1471,6,0
1669868576.445319,IP,162.159.134.234,443,172.16.42.226,60486,6,438
1669868576.446288,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868576.499924,IP,162.159.134.234,443,172.16.42.226,60486,6,54
1669868576.508017,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868576.946246,IP,162.159.134.234,443,172.16.42.226,60486,6,196
1669868577.399834,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868577.900332,IP,162.159.134.234,443,172.16.42.226,60486,6,303
1669868578.147429,IP,172.16.42.226,59076,172.16.42.1,1471,6,1088
1669868578.14766,IP,172.16.42.1,1471,172.16.42.226,59076,6,0
1669868578.151537,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868578.221442,IP,172.16.42.1,1471,172.16.42.226,59076,6,390
1669868578.222098,IP,172.16.42.226,36136,172.16.42.1,1471,6,1095
1669868578.222561,IP,172.16.42.226,59076,172.16.42.1,1471,6,0
1669868578.222751,IP,172.16.42.226,44580,172.16.42.1,1471,6,0
1669868578.223025,IP,172.16.42.1,1471,172.16.42.226,44580,6,0
1669868578.225883,IP,172.16.42.226,59076,172.16.42.1,1471,6,1088
1669868578.226092,IP,172.16.42.1,1471,172.16.42.226,59076,6,0
1669868578.226538,IP,172.16.42.226,44580,172.16.42.1,1471,6,0
1669868578.227578,IP,172.16.42.1,1471,172.16.42.226,36136,6,139
1669868578.228306,IP,172.16.42.226,36136,172.16.42.1,1471,6,0
1669868578.244304,IP,172.16.42.226,36136,172.16.42.1,1471,6,1105
1669868578.254506,IP,172.16.42.1,1471,172.16.42.226,36136,6,173
1669868578.29863,IP,172.16.42.226,36136,172.16.42.1,1471,6,0
1669868578.314929,IP,172.16.42.1,1471,172.16.42.226,59076,6,390
1669868578.356781,IP,172.16.42.226,59076,172.16.42.1,1471,6,0
1669868578.470441,IP,172.16.42.226,45480,35.244.218.227,443,6,0
1669868578.478101,IP,35.244.218.227,443,172.16.42.226,45480,6,0
1669868579.220926,IP,172.16.42.226,60486,162.159.134.234,443,6,54
1669868579.233971,IP,162.159.134.234,443,172.16.42.226,60486,6,0
1669868579.297672,IP,162.159.134.234,443,172.16.42.226,60486,6,46
1669868579.298409,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868579.389219,IP,172.16.42.226,59076,172.16.42.1,1471,6,1270
1669868579.389448,IP,172.16.42.1,1471,172.16.42.226,59076,6,0
1669868579.625297,IP,172.16.42.1,1471,172.16.42.226,59076,6,208
1669868580.153827,IP,172.16.42.226,59076,172.16.42.1,1471,6,0
1669868580.162186,IP,172.16.42.226,59076,172.16.42.1,1471,6,1229
1669868580.162392,IP,172.16.42.1,1471,172.16.42.226,59076,6,0
1669868580.854579,IP,172.16.42.1,1471,172.16.42.226,59076,6,890
1669868581.424225,IP,172.16.42.226,59076,172.16.42.1,1471,6,0
1669868583.23303,IP,172.16.42.226,59076,172.16.42.1,1471,6,1095
1669868583.233258,IP,172.16.42.1,1471,172.16.42.226,59076,6,0
1669868583.237036,IP,172.16.42.1,1471,172.16.42.226,59076,6,139
1669868583.237878,IP,172.16.42.226,59076,172.16.42.1,1471,6,0
1669868583.593525,IP,162.159.134.234,443,172.16.42.226,60486,6,396
1669868583.958662,IP,162.159.134.234,443,172.16.42.226,60486,6,187
1669868584.045113,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868584.045538,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868584.425223,IP,172.16.42.226,59076,172.16.42.1,1471,6,1270
1669868584.425488,IP,172.16.42.1,1471,172.16.42.226,59076,6,0
1669868584.709808,IP,172.16.42.1,1471,172.16.42.226,59076,6,208
1669868584.862317,IP,172.16.42.1,1471,172.16.42.226,56940,6,710
1669868585.069456,IP,172.16.42.226,59076,172.16.42.1,1471,6,0
1669868585.086562,IP,172.16.42.226,56940,172.16.42.1,1471,6,1229
1669868585.086941,IP,172.16.42.1,1471,172.16.42.226,56940,6,0
1669868585.364876,IP,172.16.42.1,1471,172.16.42.226,56940,6,935
1669868585.378761,IP,172.16.42.226,39912,142.251.35.206,80,6,112
1669868585.409153,IP,172.16.42.226,56940,172.16.42.1,1471,6,0
1669868585.414635,IP,142.251.35.206,80,172.16.42.226,39912,6,127
1669868585.416723,IP,172.16.42.226,39912,142.251.35.206,80,6,0
1669868585.427849,IP,162.159.134.234,443,172.16.42.226,60486,6,674
1669868585.428981,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868585.784307,IP,172.16.42.226,60646,44.240.84.205,443,6,113
1669868585.784308,IP,172.16.42.226,60646,44.240.84.205,443,6,459
1669868585.824984,IP,44.240.84.205,443,172.16.42.226,60646,6,0
1669868585.8256,IP,44.240.84.205,443,172.16.42.226,60646,6,0
1669868585.825818,IP,44.240.84.205,443,172.16.42.226,60646,6,46
1669868585.855191,IP,44.240.84.205,443,172.16.42.226,60646,6,575
1669868585.855821,IP,44.240.84.205,443,172.16.42.226,60646,6,38
1669868585.856821,IP,172.16.42.226,60646,44.240.84.205,443,6,0
1669868585.858254,IP,172.16.42.226,60646,44.240.84.205,443,6,42
1669868585.880935,IP,162.159.134.234,443,172.16.42.226,60486,6,291
1669868585.881926,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868585.959079,IP,44.240.84.205,443,172.16.42.226,60646,6,0
1669868586.675023,IP,162.159.134.234,443,172.16.42.226,60486,6,111
1669868586.676005,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868587.690524,IP,162.159.134.234,443,172.16.42.226,60486,6,1421
1669868587.691144,IP,162.159.134.234,443,172.16.42.226,60486,6,1421
1669868587.691358,IP,162.159.134.234,443,172.16.42.226,60486,6,467
1669868587.964235,IP,162.159.134.234,443,172.16.42.226,60486,6,124
1669868588.148003,IP,172.16.42.226,56940,172.16.42.1,1471,6,1088
1669868588.14824,IP,172.16.42.1,1471,172.16.42.226,56940,6,0
1669868588.158427,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868588.158429,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868588.228426,IP,172.16.42.226,59076,172.16.42.1,1471,6,1095
1669868588.228685,IP,172.16.42.1,1471,172.16.42.226,59076,6,0
1669868588.247453,IP,172.16.42.1,1471,172.16.42.226,59076,6,139
1669868588.248235,IP,172.16.42.226,59076,172.16.42.1,1471,6,0
1669868588.28088,IP,172.16.42.1,1471,172.16.42.226,56940,6,390
1669868588.282313,IP,172.16.42.226,56940,172.16.42.1,1471,6,0
1669868589.431112,IP,172.16.42.226,56940,172.16.42.1,1471,6,1270
1669868589.431342,IP,172.16.42.1,1471,172.16.42.226,56940,6,0
1669868590.117008,IP,172.16.42.1,1471,172.16.42.226,56940,6,208
1669868590.616959,IP,172.16.42.226,56940,172.16.42.1,1471,6,0
1669868590.623153,IP,172.16.42.226,56940,172.16.42.1,1471,6,1229
1669868590.623389,IP,172.16.42.1,1471,172.16.42.226,56940,6,0
1669868590.914008,IP,172.16.42.1,1471,172.16.42.226,56940,6,989
1669868590.999064,IP,172.16.42.226,34356,35.186.224.47,443,6,43
1669868591.022074,IP,35.186.224.47,443,172.16.42.226,34356,6,0
1669868591.027552,IP,172.16.42.226,56940,172.16.42.1,1471,6,0
1669868591.074401,IP,35.186.224.47,443,172.16.42.226,34356,6,40
1669868591.091492,IP,172.16.42.226,34356,35.186.224.47,443,6,0
1669868592.432111,IP,162.159.134.234,443,172.16.42.226,60486,6,235
1669868592.851705,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868593.238962,IP,172.16.42.226,56940,172.16.42.1,1471,6,1095
1669868593.239195,IP,172.16.42.1,1471,172.16.42.226,56940,6,0
1669868593.242578,IP,172.16.42.226,59076,172.16.42.1,1471,6,1088
1669868593.243511,IP,172.16.42.1,1471,172.16.42.226,56940,6,139
1669868593.244372,IP,172.16.42.226,56940,172.16.42.1,1471,6,0
1669868593.286284,IP,172.16.42.1,1471,172.16.42.226,59076,6,0
1669868593.310302,IP,172.16.42.1,1471,172.16.42.226,36136,6,0
1669868593.310434,IP,172.16.42.1,1471,172.16.42.226,44580,6,0
1669868593.311363,IP,172.16.42.226,36136,172.16.42.1,1471,6,0
1669868593.311748,IP,172.16.42.226,44580,172.16.42.1,1471,6,0
1669868593.332557,IP,172.16.42.1,1471,172.16.42.226,59076,6,390
1669868593.334184,IP,172.16.42.226,59076,172.16.42.1,1471,6,0
1669868593.427399,IP,162.159.134.234,443,172.16.42.226,60486,6,274
1669868593.433412,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868593.578037,IP,172.16.42.226,45480,35.244.218.227,443,6,0
1669868593.585578,IP,35.244.218.227,443,172.16.42.226,45480,6,0
1669868594.007669,IP,162.159.134.234,443,172.16.42.226,60486,6,213
1669868594.408002,IP,172.16.42.226,59076,172.16.42.1,1471,6,1270
1669868594.408233,IP,172.16.42.1,1471,172.16.42.226,59076,6,0
1669868594.409354,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868594.511981,IP,75.2.39.155,443,172.16.42.215,41134,6,46
1669868594.518664,IP,172.16.42.215,41134,75.2.39.155,443,6,46
1669868594.59646,IP,75.2.39.155,443,172.16.42.215,41134,6,0
1669868595.172111,IP,172.16.42.1,1471,172.16.42.226,59076,6,208
1669868595.513867,IP,172.16.42.226,59076,172.16.42.1,1471,6,0
1669868595.532062,IP,172.16.42.226,59076,172.16.42.1,1471,6,1229
1669868595.532272,IP,172.16.42.1,1471,172.16.42.226,59076,6,0
1669868595.822076,IP,172.16.42.1,1471,172.16.42.226,59076,6,1034
1669868596.37798,IP,172.16.42.226,59076,172.16.42.1,1471,6,0
1669868596.997193,IP,162.159.134.234,443,172.16.42.226,60486,6,1421
1669868596.997865,IP,162.159.134.234,443,172.16.42.226,60486,6,747
1669868597.000071,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868598.145602,IP,172.16.42.226,59076,172.16.42.1,1471,6,1088
1669868598.145831,IP,172.16.42.1,1471,172.16.42.226,59076,6,0
1669868598.166537,IP,162.159.134.234,443,172.16.42.226,60486,6,288
1669868598.167564,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868598.206586,IP,172.16.42.1,1471,172.16.42.226,59076,6,390
1669868598.20749,IP,172.16.42.226,59076,172.16.42.1,1471,6,0
1669868598.230267,IP,172.16.42.226,59076,172.16.42.1,1471,6,1095
1669868598.230475,IP,172.16.42.1,1471,172.16.42.226,59076,6,0
1669868598.233422,IP,172.16.42.1,1471,172.16.42.226,59076,6,139
1669868598.276646,IP,172.16.42.226,50581,172.16.42.1,53,17,32
1669868598.276647,IP,172.16.42.226,60232,172.16.42.1,53,17,32
1669868598.276647,IP,172.16.42.226,59076,172.16.42.1,1471,6,0
1669868598.289141,IP,172.16.42.1,53,172.16.42.226,50581,17,48
1669868598.289773,IP,172.16.42.1,53,172.16.42.226,60232,17,97
1669868598.291703,IP,172.16.42.226,41108,192.30.255.117,443,6,0
1669868598.338514,IP,192.30.255.117,443,172.16.42.226,41108,6,0
1669868598.339428,IP,172.16.42.226,41108,192.30.255.117,443,6,0
1669868598.339954,IP,172.16.42.226,41108,192.30.255.117,443,6,517
1669868598.383557,IP,192.30.255.117,443,172.16.42.226,41108,6,1424
1669868598.384202,IP,192.30.255.117,443,172.16.42.226,41108,6,1387
1669868598.385551,IP,172.16.42.226,41108,192.30.255.117,443,6,0
1669868598.393216,IP,172.16.42.226,41108,192.30.255.117,443,6,64
1669868598.393614,IP,172.16.42.226,41108,192.30.255.117,443,6,236
1669868598.438907,IP,192.30.255.117,443,172.16.42.226,41108,6,79
1669868598.442822,IP,192.30.255.117,443,172.16.42.226,41108,6,79
1669868598.443073,IP,192.30.255.117,443,172.16.42.226,41108,6,58
1669868598.444074,IP,172.16.42.226,41108,192.30.255.117,443,6,0
1669868598.444682,IP,172.16.42.226,41108,192.30.255.117,443,6,31
1669868598.526587,IP,192.30.255.117,443,172.16.42.226,41108,6,0
1669868598.682086,IP,192.30.255.117,443,172.16.42.226,41108,6,1392
1669868598.682752,IP,192.30.255.117,443,172.16.42.226,41108,6,102
1669868598.781816,IP,192.30.255.117,443,172.16.42.226,41108,6,102
1669868599.062281,IP,192.30.255.117,443,172.16.42.226,41108,6,1392
1669868599.202428,IP,172.16.42.226,41108,192.30.255.117,443,6,0
1669868599.202854,IP,172.16.42.226,41108,192.30.255.117,443,6,0
1669868599.351952,IP,162.159.134.234,443,172.16.42.226,60486,6,551
1669868599.378254,IP,162.159.134.234,443,172.16.42.226,60486,6,128
1669868599.404952,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868599.404953,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868599.42434,IP,172.16.42.226,59076,172.16.42.1,1471,6,1270
1669868599.424581,IP,172.16.42.1,1471,172.16.42.226,59076,6,0
1669868599.509704,IP,162.159.134.234,443,172.16.42.226,60486,6,55
1669868599.510973,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868600.093923,IP,172.16.42.1,1471,172.16.42.226,59076,6,208
1669868600.232603,IP,172.16.42.226,50280,162.159.128.232,443,6,0
1669868600.233974,IP,172.16.42.226,59076,172.16.42.1,1471,6,0
1669868600.240025,IP,162.159.128.232,443,172.16.42.226,50280,6,0
1669868600.244174,IP,172.16.42.226,59076,172.16.42.1,1471,6,1229
1669868600.244383,IP,172.16.42.1,1471,172.16.42.226,59076,6,0
1669868600.538486,IP,172.16.42.1,1471,172.16.42.226,59076,6,1070
1669868600.588325,IP,172.16.42.226,59076,172.16.42.1,1471,6,0
1669868602.989231,IP,162.159.134.234,443,172.16.42.226,60486,6,246
1669868603.069716,IP,172.16.42.215,51999,34.192.185.206,443,6,33
1669868603.131425,IP,34.192.185.206,443,172.16.42.215,51999,6,31
1669868603.132973,IP,172.16.42.215,51999,34.192.185.206,443,6,0
1669868603.239384,IP,172.16.42.226,59076,172.16.42.1,1471,6,1095
1669868603.239619,IP,172.16.42.1,1471,172.16.42.226,59076,6,0
1669868603.242575,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868603.244424,IP,172.16.42.1,1471,172.16.42.226,59076,6,139
1669868603.252421,IP,172.16.42.226,59076,172.16.42.1,1471,6,0
1669868603.26482,IP,162.159.134.234,443,172.16.42.226,60486,6,333
1669868603.266192,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868604.427807,IP,172.16.42.226,59076,172.16.42.1,1471,6,1270
1669868604.428034,IP,172.16.42.1,1471,172.16.42.226,59076,6,0
1669868604.930288,IP,172.16.42.226,35719,45.79.214.107,123,17,48
1669868604.981604,IP,45.79.214.107,123,172.16.42.226,35719,17,48
1669868605.133041,IP,172.16.42.1,1471,172.16.42.226,59076,6,208
1669868605.670571,IP,172.16.42.226,59076,172.16.42.1,1471,6,0
1669868605.736753,IP,172.16.42.226,59076,172.16.42.1,1471,6,1229
1669868605.73696,IP,172.16.42.1,1471,172.16.42.226,59076,6,0
1669868606.061684,IP,172.16.42.1,1471,172.16.42.226,59076,6,1124
1669868606.156441,IP,172.16.42.226,59076,172.16.42.1,1471,6,0
1669868606.40469,IP,172.16.42.226,40244,13.66.138.105,443,6,0
1669868606.45863,IP,13.66.138.105,443,172.16.42.226,40244,6,0
1669868606.899337,IP,162.159.134.234,443,172.16.42.226,60486,6,216
1669868607.30295,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868607.718254,IP,162.159.134.234,443,172.16.42.226,60486,6,239
1669868607.967752,IP,162.159.134.234,443,172.16.42.226,60486,6,193
1669868608.156702,IP,172.16.42.226,59076,172.16.42.1,1471,6,1088
1669868608.156935,IP,172.16.42.1,1471,172.16.42.226,59076,6,0
1669868608.159991,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868608.159992,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868608.22954,IP,172.16.42.226,56940,172.16.42.1,1471,6,1095
1669868608.23419,IP,172.16.42.1,1471,172.16.42.226,56940,6,139
1669868608.235112,IP,172.16.42.1,1471,172.16.42.226,44580,6,0
1669868608.240757,IP,172.16.42.226,56940,172.16.42.1,1471,6,0
1669868608.245008,IP,172.16.42.226,44580,172.16.42.1,1471,6,0
1669868608.253701,IP,172.16.42.1,1471,172.16.42.226,59076,6,390
1669868608.25786,IP,172.16.42.226,59076,172.16.42.1,1471,6,0
1669868608.263338,IP,172.16.42.226,44580,172.16.42.1,1471,6,0
1669868608.263588,IP,172.16.42.1,1471,172.16.42.226,44580,6,0
1669868608.263965,IP,172.16.42.226,56940,172.16.42.1,1471,6,1088
1669868608.322276,IP,172.16.42.1,1471,172.16.42.226,56940,6,0
1669868608.352538,IP,172.16.42.1,1471,172.16.42.226,56940,6,390
1669868608.396268,IP,172.16.42.226,56940,172.16.42.1,1471,6,0
1669868608.41471,IP,172.16.42.1,1471,172.16.42.226,36136,6,0
1669868608.417348,IP,172.16.42.226,36136,172.16.42.1,1471,6,0
1669868608.677882,IP,172.16.42.226,45480,35.244.218.227,443,6,0
1669868608.731387,IP,35.244.218.227,443,172.16.42.226,45480,6,0
1669868609.079164,IP,162.159.134.234,443,172.16.42.226,60486,6,502
1669868609.193087,IP,162.159.134.234,443,172.16.42.226,60486,6,109
1669868609.407968,IP,172.16.42.226,56940,172.16.42.1,1471,6,1270
1669868609.408233,IP,172.16.42.1,1471,172.16.42.226,56940,6,0
1669868609.410468,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868609.41047,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868610.388311,IP,172.16.42.1,1471,172.16.42.226,56940,6,208
1669868610.875222,IP,172.16.42.226,56940,172.16.42.1,1471,6,0
1669868610.883281,IP,172.16.42.226,56940,172.16.42.1,1471,6,1229
1669868610.883511,IP,172.16.42.1,1471,172.16.42.226,56940,6,0
1669868611.211857,IP,172.16.42.1,1471,172.16.42.226,56940,6,1170
1669868611.742295,IP,172.16.42.1,1471,172.16.42.226,56940,6,1170
1669868611.743179,IP,172.16.42.226,56940,172.16.42.1,1471,6,0
1669868613.242356,IP,172.16.42.226,56940,172.16.42.1,1471,6,1095
1669868613.242593,IP,172.16.42.1,1471,172.16.42.226,56940,6,0
1669868613.246001,IP,172.16.42.1,1471,172.16.42.226,56940,6,139
1669868613.247689,IP,172.16.42.226,56940,172.16.42.1,1471,6,0
1669868614.407889,IP,172.16.42.226,56940,172.16.42.1,1471,6,1270
1669868614.408127,IP,172.16.42.1,1471,172.16.42.226,56940,6,0
1669868614.934629,IP,162.159.134.234,443,172.16.42.226,60486,6,185
1669868615.006889,IP,162.159.134.234,443,172.16.42.226,60486,6,355
1669868615.017487,IP,162.159.134.234,443,172.16.42.226,60486,6,55
1669868615.040349,IP,162.159.134.234,443,172.16.42.226,60486,6,53
1669868615.137621,IP,172.16.42.1,1471,172.16.42.226,56940,6,208
1669868615.379763,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868615.379764,IP,172.16.42.226,56940,172.16.42.1,1471,6,0
1669868615.379764,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868615.380766,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868615.380766,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868615.398852,IP,172.16.42.226,56940,172.16.42.1,1471,6,1229
1669868615.399093,IP,172.16.42.1,1471,172.16.42.226,56940,6,0
1669868615.725522,IP,172.16.42.1,1471,172.16.42.226,56940,6,1215
1669868615.776782,IP,172.16.42.226,56940,172.16.42.1,1471,6,0
1669868615.879391,IP,172.16.42.226,60646,44.240.84.205,443,6,113
1669868615.879392,IP,172.16.42.226,60646,44.240.84.205,443,6,459
1669868615.955621,IP,44.240.84.205,443,172.16.42.226,60646,6,0
1669868615.956539,IP,44.240.84.205,443,172.16.42.226,60646,6,0
1669868615.95676,IP,44.240.84.205,443,172.16.42.226,60646,6,46
1669868615.957013,IP,44.240.84.205,443,172.16.42.226,60646,6,576
1669868615.957214,IP,44.240.84.205,443,172.16.42.226,60646,6,38
1669868615.95736,IP,162.159.134.234,443,172.16.42.226,60486,6,190
1669868615.958659,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868615.959086,IP,172.16.42.226,60646,44.240.84.205,443,6,0
1669868615.961565,IP,172.16.42.226,60646,44.240.84.205,443,6,42
1669868616.048005,IP,44.240.84.205,443,172.16.42.226,60646,6,0
1669868616.571741,IP,162.159.134.234,443,172.16.42.226,60486,6,100
1669868616.613975,IP,172.16.42.226,39912,142.251.35.206,80,6,0
1669868616.615821,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868616.650482,IP,142.251.35.206,80,172.16.42.226,39912,6,0
1669868617.947223,IP,162.159.134.234,443,172.16.42.226,60486,6,144
1669868618.15389,IP,172.16.42.226,56940,172.16.42.1,1471,6,1088
1669868618.154196,IP,172.16.42.1,1471,172.16.42.226,56940,6,0
1669868618.155932,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868618.229056,IP,172.16.42.226,59076,172.16.42.1,1471,6,1095
1669868618.22929,IP,172.16.42.1,1471,172.16.42.226,59076,6,0
1669868618.232549,IP,172.16.42.1,1471,172.16.42.226,59076,6,139
1669868618.233312,IP,172.16.42.226,59076,172.16.42.1,1471,6,0
1669868618.242059,IP,172.16.42.1,1471,172.16.42.226,56940,6,390
1669868618.244812,IP,172.16.42.226,56940,172.16.42.1,1471,6,0
1669868618.321653,IP,162.159.134.234,443,172.16.42.226,60486,6,364
1669868618.323057,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868619.187878,IP,172.16.42.226,56113,172.16.42.1,53,17,38
1669868619.198778,IP,172.16.42.1,53,172.16.42.226,56113,17,226
1669868619.205206,IP,172.16.42.226,46840,52.34.108.122,443,6,0
1669868619.273222,IP,52.34.108.122,443,172.16.42.226,46840,6,0
1669868619.274102,IP,172.16.42.226,46840,52.34.108.122,443,6,0
1669868619.274599,IP,172.16.42.226,46840,52.34.108.122,443,6,526
1669868619.332832,IP,52.34.108.122,443,172.16.42.226,46840,6,0
1669868619.334493,IP,52.34.108.122,443,172.16.42.226,46840,6,1448
1669868619.334778,IP,52.34.108.122,443,172.16.42.226,46840,6,1448
1669868619.334993,IP,52.34.108.122,443,172.16.42.226,46840,6,1448
1669868619.335258,IP,52.34.108.122,443,172.16.42.226,46840,6,1028
1669868619.337231,IP,172.16.42.226,46840,52.34.108.122,443,6,0
1669868619.337232,IP,172.16.42.226,46840,52.34.108.122,443,6,0
1669868619.340715,IP,172.16.42.226,46840,52.34.108.122,443,6,126
1669868619.340716,IP,172.16.42.226,46840,52.34.108.122,443,6,498
1669868619.34133,IP,172.16.42.226,46840,52.34.108.122,443,6,749
1669868619.381707,IP,52.34.108.122,443,172.16.42.226,46840,6,274
1669868619.382532,IP,52.34.108.122,443,172.16.42.226,46840,6,69
1669868619.382772,IP,52.34.108.122,443,172.16.42.226,46840,6,38
1669868619.383334,IP,52.34.108.122,443,172.16.42.226,46840,6,764
1669868619.383633,IP,52.34.108.122,443,172.16.42.226,46840,6,38
1669868619.384801,IP,172.16.42.226,46840,52.34.108.122,443,6,0
1669868619.387091,IP,172.16.42.226,46840,52.34.108.122,443,6,38
1669868619.390375,IP,172.16.42.226,40205,172.16.42.1,53,17,45
1669868619.411693,IP,172.16.42.1,53,172.16.42.226,40205,17,152
